Dataset,Model,Seed,Fold,NoiseLevel,Accuracy,Precision,F1,Recall
HCDR,MEPL_DS,1,4,0.01,0.6642833929151771,0.6643091048913228,0.6642719040348641,0.6642853642317517
HCDR,MEPL_DS,1,4,0.1,0.6698082547936302,0.6698576108508865,0.6697864566301028,0.6698109660318499
HCDR,MEPL_DS,1,4,1.0,0.6074098147546312,0.6087796301287234,0.6061935726660315,0.6074279398829395
HCDR,MEPL_DS,1,4,10.0,0.5814104647383815,0.5854108608872486,0.5765099213880027,0.5814454862774622
HCDR,MEPL_DS,1,4,100.0,0.574585635359116,0.5784649953221663,0.5693272766601774,0.574621606754931
HCDR,MEPL_DS,1,4,1000.0,0.574585635359116,0.5784174658142426,0.5693897111138551,0.5746213955154708
HCDR,MEPL_DS,1,5,0.001,0.6600584985375365,0.6601051754360757,0.6600360567274484,0.6600612087459896
HCDR,MEPL_DS,1,5,0.01,0.6597335066623334,0.6598844732368636,0.6596574430532274,0.6597384348507931
HCDR,MEPL_DS,1,5,0.1,0.6194345141371466,0.620396661485724,0.6186896081489757,0.6194489438449469
HCDR,MEPL_DS,1,5,1.0,0.5173870653233669,0.520687530988476,0.4977784225893618,0.517451336765552
HCDR,MEPL_DS,1,5,10.0,0.5112122196945076,0.5168305093273959,0.4675642515999046,0.5113053246708256
